"_id",company,get_name,legal_person,registered_capital,registered_time,score,url
5a3cbf7ba5d9660b309169f7,泸州倍赛达科技有限公司,泸州倍赛达科技有限公司,Salah M.Werfelli,1000万人民币,2017-01-12,81,https://m.tianyancha.com/company/2999972440
5a3cbf7ca5d9660b309169f8,北京中软联动科技有限公司,北京中软联动科技有限公司,王新彬,500 万人民币,2011-05-11,60,https://m.tianyancha.com/company/24660777
5a3cbf7da5d9660b309169f9,北京中燕信息技术有限公司,北京中燕信息技术有限公司,刘彦波,5000 万人民币,2015-07-22,83,https://m.tianyancha.com/company/716581932
5a3cbf7ea5d9660b309169fa,中国科学院高能物理研究所,中国科学院高能物理研究所,王永胜,35099万人民币,-,97,https://m.tianyancha.com/company/4087213
5a3cbf7fa5d9660b309169fb,北京创景咨询有限公司,北京创景咨询有限公司,高峻,100 万人民币,2009-08-18,75,https://m.tianyancha.com/company/25420771
5a3cbf81a5d9660b309169fc,华强方特(厦门)电影有限公司,华强方特（厦门）电影有限公司,丁亮,2500.000000万人民币,2016-09-01,68,https://m.tianyancha.com/company/2389077285
5a3cbf81a5d9660b309169fd,厦门爱思康新材料有限公司,厦门爱思康新材料有限公司,程思聪,300.000000万人民币,2013-06-09,83,https://m.tianyancha.com/company/734611730
5a3cbf82a5d9660b309169fe,香港唯优国际有限公司,香港唯优国际有限公司,,-,2009-08-11,-,https://m.tianyancha.com/company/3082544938
5a3cbf83a5d9660b309169ff,北京天工异彩影视科技有限公司,北京天工异彩影视科技有限公司,常洪松,872 万人民币,2009-01-07,96,https://m.tianyancha.com/company/13149515
5a3cbf84a5d9660b30916a00,凌动未来(北京)科技有限公司,凌动未来（北京）科技有限公司,史文勇,60 万人民币,2017-05-11,69,https://m.tianyancha.com/company/3052413791
5a3cbf85a5d9660b30916a01,北京阳光易德心理学应用技术有限公司,北京阳光易德心理学应用技术有限公司,颜研,4000 万人民币,2007-05-17,84,https://m.tianyancha.com/company/23822721
5a3cbf86a5d9660b30916a02,北京莱博智环球科技有限公司,北京莱博智环球科技有限公司,布亨利（HENRICUS BROEKMATE）,17.5 万美元,1998-01-04,65,https://m.tianyancha.com/company/14326475
5a3cbf87a5d9660b30916a03,北京妙医佳信息技术有限公司,北京妙医佳信息技术有限公司,卜江勇,5237 万人民币,2015-12-04,93,https://m.tianyancha.com/company/2349194035
5a3cbf88a5d9660b30916a04,北京联益合创科技股份有限公司,北京联益合创科技股份有限公司,崔海涛,3457 万人民币,2011-09-29,80,https://m.tianyancha.com/company/23727318
5a3cbf8aa5d9660b30916a05,佳能信息技术(北京)有限公司,爱思奇奥网络信息技术（北京）有限公司,平林诚一,10000 万元 日元,2012-01-09,74,https://m.tianyancha.com/company/26249060
5a3cbf8ba5d9660b30916a06,中影环球(北京)科技有限公司,中影环球（北京）科技有限公司,林民杰,1750万人民币,2012-10-23,85,https://m.tianyancha.com/company/25363256
5a3cbf8ca5d9660b30916a07,河南因特嘉实业有限公司,河南因特嘉实业有限公司,申倩倩,1000万人民币,2014-06-27,63,https://m.tianyancha.com/company/2353310967
5a3cbf8da5d9660b30916a08,北京磨铁图书有限公司,北京磨铁图书有限公司,漆峻泓,2321.2255 万人民币,2007-12-12,77,https://m.tianyancha.com/company/16915569
5a3cbf8fa5d9660b30916a09,东芝(中国)有限公司,东芝（中国）有限公司,须毛原勲,3000 万美元,1995-07-28,99,https://m.tianyancha.com/company/22979314
5a3cbf8fa5d9660b30916a0a,山东闻远通信技术有限公司,山东闻远通信技术有限公司广州分公司,吴汉光,-,2014-08-07,18,https://m.tianyancha.com/company/2345758737
5a3cbf90a5d9660b30916a0b,北京正兴天宝自动化科技有限公司,北京正兴天宝自动化科技有限公司,孙征,500万人民币,2010-07-14,58,https://m.tianyancha.com/company/33838615
5a3cbf91a5d9660b30916a0c,家乐园商贸股份有限公司,家乐园商贸股份有限公司,廖礼基,5000万人民币,2011-10-08,98,https://m.tianyancha.com/company/2978089557
5a3cbf92a5d9660b30916a0d,北京北斗众航科技有限公司,北京北斗众航科技有限公司,赵雯,1080 万人民币,2017-05-02,86,https://m.tianyancha.com/company/3048709152
5a3cbf93a5d9660b30916a0e,北京品科技术有限公司,北京品科技术有限公司,杜林,660 万元 人民币,2009-12-08,72,https://m.tianyancha.com/company/7807442
5a3cbf94a5d9660b30916a0f,星河视效文化传播(北京)有限公司,星河视效文化传播（北京）有限公司,刘祖渊,111.1111 万人民币,2009-05-27,64,https://m.tianyancha.com/company/24926788
5a3cbf95a5d9660b30916a10,北京创游卓越科技有限公司,北京创游卓越科技有限公司,张淳,115 万人民币,2014-03-19,56,https://m.tianyancha.com/company/24841742
5a3cbf96a5d9660b30916a11,北京凡学教育技术有限公司,北京凡学教育技术有限公司,孙卫中,300 万人民币,2017-09-01,63,https://m.tianyancha.com/company/3102150837
5a3cbf97a5d9660b30916a12,北京微星优财网络科技有限公司,北京微星优财网络科技有限公司,黄旭,3409.0909 万人民币,2015-01-12,94,https://m.tianyancha.com/company/101832580
5a3cbf98a5d9660b30916a13,北京君来投信息科技有限公司,北京君来投信息科技有限公司,杜平平,5000 万人民币,2015-12-25,82,https://m.tianyancha.com/company/2349773245
5a3cbf99a5d9660b30916a14,考拉征信服务有限公司,考拉征信服务有限公司,孙陶然,5000 万人民币,2014-04-04,88,https://m.tianyancha.com/company/26859320
5a3cbf9aa5d9660b30916a15,上海象形通讯科技股份有限公司北京分公司,上海象形通讯科技股份有限公司北京分公司,聂明,-,2004-10-28,35,https://m.tianyancha.com/company/2976239205
5a3cbf9ba5d9660b30916a16,北京盛世全景科技股份有限公司,北京盛世全景科技股份有限公司,邵忠,1310 万元 人民币,2002-07-23,74,https://m.tianyancha.com/company/2351968266
5a3cbf9ca5d9660b30916a17,北京康邦科技有限公司,北京康邦科技有限公司,王邦文,22652.5 万人民币,1996-06-25,93,https://m.tianyancha.com/company/10014295
5a3cbf9da5d9660b30916a18,北京波罗教育科技有限公司,北京波罗教育科技有限公司,王作冰,200 万人民币,2014-06-09,58,https://m.tianyancha.com/company/25302273
5a3cbf9fa5d9660b30916a19,中国招标公共服务平台有限公司,中国招标公共服务平台有限公司,平庆忠,13250 万人民币,2014-01-08,95,https://m.tianyancha.com/company/25449048
5a3cbf9fa5d9660b30916a1a,现在(北京)支付股份有限公司,现在（北京）支付股份有限公司,崔晋铭,5779.5 万人民币,2005-05-16,95,https://m.tianyancha.com/company/24492703
5a3cbfa0a5d9660b30916a1b,云丁网络技术(北京)有限公司,云丁网络技术（北京）有限公司,张东胜,126.5467 万人民币,2014-05-21,90,https://m.tianyancha.com/company/99678873
5a3cbfa1a5d9660b30916a1c,国诚信征信有限公司,国诚信征信有限公司,金挥滨,5000 万人民币,2014-07-15,72,https://m.tianyancha.com/company/2345033193
5a3cbfa2a5d9660b30916a1d,上海奕见企业管理咨询有限公司,上海奕见企业管理咨询有限公司,张智玲,100万人民币,2015-04-27,49,https://m.tianyancha.com/company/2309634243
5a3cbfa3a5d9660b30916a1e,上海数慧系统技术有限公司,上海数慧系统技术有限公司,曹健,1500万人民币,2001-04-23,70,https://m.tianyancha.com/company/1504530991
5a3cbfa4a5d9660b30916a1f,湖南大唐先一科技有限公司,湖南大唐先一科技有限公司,徐永胜,7500万人民币,2004-12-20,86,https://m.tianyancha.com/company/374970856
5a3cbfa5a5d9660b30916a20,龙信数据(北京)有限公司,龙信数据（北京）有限公司,屈庆超,913.5529 万人民币,2010-10-21,96,https://m.tianyancha.com/company/17332147
5a3cbfa6a5d9660b30916a21,昆仑杰信(北京)科技有限责任公司,昆仑杰信（北京）科技有限责任公司,赵小龙,2000 万人民币,2016-12-09,83,https://m.tianyancha.com/company/2982874564
5a3cbfa7a5d9660b30916a22,银弗(北京)科技有限公司,银弗（北京）科技有限公司,李玫梅,955.56 万人民币,2014-06-16,69,https://m.tianyancha.com/company/2347226728
5a3cbfa9a5d9660b30916a23,北京易数科技有限公司,北京易数科技有限公司,张溪梦,1000 万人民币,2015-05-14,66,https://m.tianyancha.com/company/2310297630
5a3cbfa9a5d9660b30916a24,北京立思辰科技股份有限公司,北京立思辰科技股份有限公司,池燕明,87066.5746 万人民币,1999-01-08,99,https://m.tianyancha.com/company/5312784
5a3cbfaaa5d9660b30916a25,哈尔滨新中新电子股份有限公司北京分公司,哈尔滨新中新电子股份有限公司北京分公司,廖晖,-,1999-07-28,43,https://m.tianyancha.com/company/19330314
5a3cbfaba5d9660b30916a26,北京智尚美品牌科技有限公司,北京智尚美品牌科技有限公司,张玉珍,500 万人民币,2010-09-29,67,https://m.tianyancha.com/company/2310672842
5a3cbfaca5d9660b30916a27,北京金凯瑞铭科技有限公司,北京金凯瑞铭科技有限公司,张树军,1500 万人民币,2017-03-22,59,https://m.tianyancha.com/company/3044244219
5a3cbfada5d9660b30916a28,北京刷脸科技有限公司,北京刷脸科技有限公司,马顺,1176.47 万元 人民币,2015-04-03,75,https://m.tianyancha.com/company/2310469242
5a3cbfafa5d9660b30916a29,北京鼎磐科技有限公司,北京鼎磐科技有限公司,杨迎庆,2000 万人民币,2013-07-26,64,https://m.tianyancha.com/company/3045624467
5a3cbfafa5d9660b30916a2a,北京怡美通德科技发展有限公司,北京怡美通德科技发展有限公司,张立永,200 万人民币,2003-01-08,64,https://m.tianyancha.com/company/23694982
5a3cbfb0a5d9660b30916a2b,北京吧咔科技有限公司,北京吧咔科技有限公司,刘大洋,300 万美元,2015-12-07,72,https://m.tianyancha.com/company/2352835553
5a3cbfb1a5d9660b30916a2c,上海海魄信息科技股份有限公司,上海海魄信息科技股份有限公司,刘陶,1938.75万人民币,2003-09-11,75,https://m.tianyancha.com/company/871476714
5a3cbfb3a5d9660b30916a2d,西安四维图新信息技术有限公司,西安四维图新信息技术有限公司,金水祥,2500万人民币,2011-03-06,66,https://m.tianyancha.com/company/2317449858
5a3cbfb3a5d9660b30916a2e,北京车与车科技有限公司,北京车与车科技有限公司,张磊,1468.75万人民币,2014-09-26,87,https://m.tianyancha.com/company/53353790
5a3cbfb4a5d9660b30916a2f,北京忆恒创源科技有限公司,北京忆恒创源科技有限公司,殷雪冰,3054.3327 万元 人民币,2011-02-15,96,https://m.tianyancha.com/company/27399015
5a3cbfb5a5d9660b30916a30,北京丹枫科技有限公司,北京丹枫科技有限公司,别星,100 万人民币,2016-11-01,55,https://m.tianyancha.com/company/3010720624
5a3cbfb6a5d9660b30916a31,贵州华芯通半导体技术有限公司,贵州华芯通半导体技术有限公司,欧阳武,285000万人民币,2016-01-12,84,https://m.tianyancha.com/company/2343583329
5a3cbfb7a5d9660b30916a32,漫德威医疗科技(北京)有限公司,漫德威医疗科技（北京）有限公司,裴广杰,100 万人民币,2016-08-29,58,https://m.tianyancha.com/company/2944966990
5a3cbfb8a5d9660b30916a33,北京色彩空间文化传媒有限公司,北京色彩空间文化传媒有限公司,谢国顺,800 万元 人民币,2015-05-12,63,https://m.tianyancha.com/company/606639713
5a3cbfb9a5d9660b30916a34,北京春雨天下软件有限公司,北京春雨天下软件有限公司,曾柏毅,2426.3053 万人民币,2011-07-21,98,https://m.tianyancha.com/company/28702567
5a3cbfbaa5d9660b30916a35,北京锐客映画文化传媒有限公司,北京锐客映画文化传媒有限公司,刘富强,200 万人民币,2017-01-10,56,https://m.tianyancha.com/company/3018643013
5a3cbfbba5d9660b30916a36,君融贷(北京)信息技术服务有限公司,君融贷（北京）信息技术服务有限公司,吴隽,2000 万人民币,2015-03-03,79,https://m.tianyancha.com/company/134346698
5a3cbfbda5d9660b30916a37,北京星闪世图科技有限公司,北京星闪世图科技有限公司,李峥嵘,2000万人民币,2014-10-21,84,https://m.tianyancha.com/company/53131979
5a3cbfbda5d9660b30916a38,北京触控科技有限公司,北京触控科技有限公司,陈昊芝,1000 万人民币,2010-04-07,98,https://m.tianyancha.com/company/24758272
5a3cbfbea5d9660b30916a39,北京基因树科技有限公司,北京基因树科技有限公司,王淼恒,500.000000万人民币,2016-08-11,75,https://m.tianyancha.com/company/2358828599
5a3cbfbfa5d9660b30916a3a,北京信锚网络有限公司,北京信锚网络有限公司,王廷严,500 万人民币,2015-06-08,78,https://m.tianyancha.com/company/2320513216
5a3cbfc0a5d9660b30916a3b,北京聚汇才商务咨询有限公司,北京聚汇才商务咨询有限公司,苏艳,10 万元 人民币,2012-07-18,47,https://m.tianyancha.com/company/89401439
5a3cbfc1a5d9660b30916a3c,博云视觉（北京）科技有限公司,博云视觉（北京）科技有限公司,陈杰,114.9425 万人民币,2015-12-30,54,https://m.tianyancha.com/company/2348862610
5a3cbfc2a5d9660b30916a3d,北京知多星科技有限公司,北京知多星科技有限公司,袁振龙,117.65 万人民币,2016-08-18,61,https://m.tianyancha.com/company/2817249532
5a3cbfc3a5d9660b30916a3e,北京红橘科技有限公司,北京红橘科技有限公司,邓适宜,1350 万元 人民币,2014-12-15,73,https://m.tianyancha.com/company/27916341
5a3cbfc4a5d9660b30916a3f,北京兆源数通科技有限公司,北京兆源数通科技有限公司,陆志伟,5000 万人民币,2016-12-28,69,https://m.tianyancha.com/company/3002333936
5a3cbfc5a5d9660b30916a40,北京琳云信息科技有限责任公司,北京琳云信息科技有限责任公司,蒋承宏,122.59 万人民币,2016-03-02,68,https://m.tianyancha.com/company/2351962088
5a3cbfc6a5d9660b30916a41,杭州科之锐人力资源有限公司,杭州科之锐人力资源有限公司,李跃章,1000.000000万人民币,2016-06-27,66,https://m.tianyancha.com/company/2358446429
5a3cbfc8a5d9660b30916a42,北京君测信安科技有限公司,北京君测信安科技有限公司,赵今,300 万人民币,2016-04-07,55,https://m.tianyancha.com/company/2575546489
5a3cbfc8a5d9660b30916a43,淘金科技投资（北京）股份有限公司,淘金科技投资（北京）股份有限公司,王立刚,20000 万人民币,2016-01-26,77,https://m.tianyancha.com/company/2347062102
5a3cbfc9a5d9660b30916a44,瑞资(北京)科技有限公司,瑞资（北京）科技有限公司,严志,1000 万人民币,2016-05-30,79,https://m.tianyancha.com/company/2572080327
5a3cbfcaa5d9660b30916a45,北京爱问科技有限公司,北京爱问科技有限公司,尹小建,100 万人民币,2014-12-22,53,https://m.tianyancha.com/company/106003900
5a3cbfcca5d9660b30916a46,北京鸿云亚信科技有限公司,北京鸿云亚信科技有限公司,靳朝辉,100万人民币,2013-05-15,51,https://m.tianyancha.com/company/21035246
5a3cbfcda5d9660b30916a47,必连(北京)科技有限公司,你好世界（北京）科技有限公司,王懿,1705.5837 万人民币,2015-08-19,88,https://m.tianyancha.com/company/2314983554
5a3cbfcda5d9660b30916a48,兆原数通(北京)数据科技有限公司,兆原数通（北京）数据科技有限公司,王浩,1500 万人民币,2017-05-25,75,https://m.tianyancha.com/company/3070319122
5a3cbfcea5d9660b30916a49,厦门市湖里区墨辰天勤网络技术服务部,厦门市湖里区墨辰天勤网络技术服务部,林威,-,2017-12-01,10,https://m.tianyancha.com/company/3131196896
5a3cbfcfa5d9660b30916a4a,北京得意音通技术有限责任公司,北京得意音通技术有限责任公司,郑方,2498.63 万人民币,2002-04-18,89,https://m.tianyancha.com/company/17264210
5a3cbfd1a5d9660b30916a4b,互腾(北京)科技有限公司,腾游互娱（北京）科技有限公司,胡利英,100 万人民币,2017-08-08,58,https://m.tianyancha.com/company/3088722659
5a3cbfd2a5d9660b30916a4c,掌游天下(北京)信息技术股份有限公司,掌游天下（北京）信息技术股份有限公司,何鹏,10527 万元 人民币,2010-05-13,93,https://m.tianyancha.com/company/2313056898
5a3cbfd5a5d9660b30916a4d,北京大学创新研究院,北京大学创新研究院嘉善产学研合作中心,王玲玲,-,-,47,https://m.tianyancha.com/company/2961626058
5a3cbfd5a5d9660b30916a4e,北京奥泰瑞格科技有限公司,北京奥泰瑞格科技有限公司,肖建锋,500 万人民币,2007-08-27,58,https://m.tianyancha.com/company/2976287
5a3cbfd6a5d9660b30916a4f,北京华瑞富达科技有限公司,北京华瑞富达科技有限公司,谢浩然,10200 万人民币,2007-05-29,85,https://m.tianyancha.com/company/7239274
5a3cbfd7a5d9660b30916a50,赤峰供销一创网络科技有限公司,赤峰供销一创网络科技有限公司,邹恩海,500万人民币元,2014-03-25,76,https://m.tianyancha.com/company/350250422
5a3cbfd7a5d9660b30916a51,北京万维星辰科技有限公司,北京万维星辰科技有限公司,丁晨,2000万人民币,2013-09-24,79,https://m.tianyancha.com/company/44183239
5a3cbfd9a5d9660b30916a52,招商新智科技有限公司,招商新智科技有限公司,杜渐,8000 万人民币,2017-04-22,76,https://m.tianyancha.com/company/3046501710
5a3cbfdaa5d9660b30916a53,游艺春秋网络科技（北京）有限公司,游艺春秋网络科技（北京）有限公司,陈澍,2600 万人民币,2007-05-24,94,https://m.tianyancha.com/company/14806206
5a3cbfdba5d9660b30916a54,北京乐享出行科技有限公司,北京乐享出行科技有限公司,陈海燕,1000 万人民币,2016-06-28,58,https://m.tianyancha.com/company/3046727710
5a3cbfdba5d9660b30916a55,北京粒子互娱网络科技有限公司,北京粒子互娱网络科技有限公司,徐思敏,1149.4253 万人民币,2016-11-07,68,https://m.tianyancha.com/company/2944011760
5a3cbfdca5d9660b30916a56,北京金恒网广告艺术有限公司,北京金恒网广告艺术有限公司,孙海燕,700 万元 人民币,2000-12-15,56,https://m.tianyancha.com/company/8529812
5a3cbfdda5d9660b30916a57,亿睿科信息技术(北京)有限公司,亿睿科信息技术（北京）有限公司,白昌浩,200 万人民币,2007-06-12,65,https://m.tianyancha.com/company/36000081
5a3cbfdea5d9660b30916a58,中国船级社实业公司,中国船级社实业公司,吴敏华,1100 万人民币,1993-05-29,97,https://m.tianyancha.com/company/19118316
5a3cbfdfa5d9660b30916a59,北京大然航空服务有限公司,北京大然航空服务有限公司,钱苏林,150 万人民币,2012-01-05,53,https://m.tianyancha.com/company/119611127
5a3cbfe1a5d9660b30916a5a,中华网,北京华网汇通技术服务有限公司,汪方怀,2000 万元 人民币,2002-02-27,91,https://m.tianyancha.com/company/11036892
5a3cbfe1a5d9660b30916a5b,北京凯峰数据科技有限公司,北京凯峰数据科技有限公司,王凯,350 万人民币,2016-06-17,66,https://m.tianyancha.com/company/2353947680
5a3cbfe2a5d9660b30916a5c,北京东方网信科技股份有限公司,北京东方网信科技股份有限公司,唐晖,6500 万元 人民币,2004-01-13,89,https://m.tianyancha.com/company/23124366
5a3cbfe3a5d9660b30916a5d,北京派合文化传播股份有限公司,北京派合文化传播股份有限公司,常濯非,2000 万人民币,2005-06-09,77,https://m.tianyancha.com/company/2349009780
5a3cbfe4a5d9660b30916a5e,北京大唐鸿润商贸有限公司,北京大唐鸿润商贸有限公司,闫晓彬,500 万人民币,2010-08-05,88,https://m.tianyancha.com/company/3475661
5a3cbfe5a5d9660b30916a5f,北京如易行科技有限公司,北京如易行科技有限公司,曹玮,7500 万人民币,2017-03-03,83,https://m.tianyancha.com/company/3027874012
5a3cbfe6a5d9660b30916a60,南京网感至察信息科技有限公司,南京网感至察信息科技有限公司,孟涛,120万人民币,2014-03-27,67,https://m.tianyancha.com/company/2349563965
5a3cbfe7a5d9660b30916a61,阳光兔(北京)科技有限公司,阳光兔（北京）科技有限公司,李俊逸,2635.1677 万人民币,2015-02-26,74,https://m.tianyancha.com/company/80656151
5a3cbfe8a5d9660b30916a62,恒耀惠荣股份有限公司,恒耀惠荣股份有限公司,程显慧,10008 万人民币,2017-08-03,89,https://m.tianyancha.com/company/3077105592
5a3cbfe9a5d9660b30916a63,北京宏运通供应链管理有限公司,北京宏运通供应链管理有限公司,金晓慧,730 万人民币,2002-03-08,89,https://m.tianyancha.com/company/18279103
5a3cbfeba5d9660b30916a64,工信通(北京)信息技术有限公司,工信通（北京）信息技术有限公司,张明钟,2000 万元 人民币,1993-06-01,91,https://m.tianyancha.com/company/25563832
5a3cbfeba5d9660b30916a65,北京华博科讯信息技术有限公司,北京华博科讯信息技术有限公司,王桂水,3000 万人民币,2013-01-06,66,https://m.tianyancha.com/company/25313863
5a3cbfeda5d9660b30916a66,北京费恩莱斯体育文化有限公司,北京费恩莱斯体育文化有限公司,吴浩,150 万人民币,2014-08-20,55,https://m.tianyancha.com/company/25143973
5a3cbfeea5d9660b30916a67,第一视频集团,第一视频集团有限公司,张力军,-,-,66,https://m.tianyancha.com/company/2345034237
5a3cbfeea5d9660b30916a68,阳光财产保险股份有限公司3,燕赵财产保险股份有限公司,甘中达,202500万人民币,2015-02-03,97,https://m.tianyancha.com/company/1361666693
5a3cbfefa5d9660b30916a69,北京炫世纪文化发展有限公司,北京炫世纪文化发展有限公司,祝欣怡,200万人民币,2008-10-23,63,https://m.tianyancha.com/company/33720316
5a3cbff0a5d9660b30916a6a,北京元和医学检验所有限公司,北京元和医学检验所有限公司,刘朋朋,1000 万人民币,2016-12-12,79,https://m.tianyancha.com/company/3018607573
5a3cbff1a5d9660b30916a6b,北京圣邦天麒科技有限公司,北京圣邦天麒科技有限公司,曲乐扬,3050万人民币,2005-06-16,71,https://m.tianyancha.com/company/25558663
5a3cbff2a5d9660b30916a6c,北京北大方正电子有限公司,北京北大方正电子有限公司,邵行,23000 万元 港元（港币）,1995-11-06,95,https://m.tianyancha.com/company/7671821
5a3cbff3a5d9660b30916a6d,北京卓成世纪科技发展有限公司,北京卓成世纪科技发展有限公司,吴铁成,1000 万人民币,2005-08-24,58,https://m.tianyancha.com/company/28284394
5a3cbff4a5d9660b30916a6e,北京恒达时讯科技股份有限公司,北京恒达时讯科技股份有限公司,蔡越,3760 万人民币,2003-05-09,86,https://m.tianyancha.com/company/2314107245
5a3cbff6a5d9660b30916a6f,一路米(北京)科技有限公司,一粒大米（北京）科技有限公司,秦立柱,100 万人民币,2017-02-20,70,https://m.tianyancha.com/company/3019267036
5a3cbff6a5d9660b30916a70,上海诺亦腾影视科技有限公司,上海诺亦腾影视科技有限公司,李龙威,1136.3636万人民币,2015-09-01,74,https://m.tianyancha.com/company/1721962478
5a3cbff8a5d9660b30916a71,北京龙软科技股份有限公司,北京龙软科技股份有限公司,毛善君,5306 万人民币,2002-02-22,82,https://m.tianyancha.com/company/25155187
5a3cbff8a5d9660b30916a72,天津唐人影视有限公司北京文化传媒分公司,天津唐人影视股份有限公司北京文化传媒分公司,王一,-,2014-03-10,44,https://m.tianyancha.com/company/2319164325
5a3cbff9a5d9660b30916a73,北京艾科网信科技有限公司,北京艾科网信科技有限公司,宁辉,1440.4225万人民币,2007-04-13,82,https://m.tianyancha.com/company/27817042
5a3cbffaa5d9660b30916a74,北京畅联九州科技有限公司,北京畅联九州科技有限公司,苏柏文,100 万人民币,2017-11-14,58,https://m.tianyancha.com/company/3120818909
5a3cbffba5d9660b30916a75,北京至上泽思信息技术有限公司,北京至上泽思信息技术有限公司,张雱,375 万美元,2016-04-15,82,https://m.tianyancha.com/company/2354026340
5a3cbffda5d9660b30916a76,经纶世纪医疗网络技术(北京)有限公司,经纶世纪医疗网络技术（北京）有限公司,许静静,1000 万元 人民币,2009-06-10,73,https://m.tianyancha.com/company/18670814
5a3cbffda5d9660b30916a77,北京多彩投网络科技有限公司,北京多彩投网络科技有限公司,张森华,1405.3584 万人民币,2014-10-30,94,https://m.tianyancha.com/company/32450806
5a3cbfffa5d9660b30916a78,北京谛听文化传媒有限公司,北京谛听文化传媒有限公司,李帆,500 万人民币,2016-04-29,86,https://m.tianyancha.com/company/2358911064
5a3cbfffa5d9660b30916a79,北京友通上昊科技有限公司,北京友通上昊科技有限公司,邹鲁民,1428万人民币,2008-01-03,80,https://m.tianyancha.com/company/25271833
5a3cc000a5d9660b30916a7a,北京道贞健康科技发展有限责任公司,北京道贞健康科技发展有限责任公司,肖钢,669.33万人民币,2014-04-11,68,https://m.tianyancha.com/company/31291618
5a3cc002a5d9660b30916a7b,北京东方金信科技有限公司,北京东方金信科技有限公司,王伟哲,2777.7778 万人民币,2013-02-28,82,https://m.tianyancha.com/company/44436382
5a3cc002a5d9660b30916a7c,奇点锐创(北京)科技有限公司,奇点锐创（北京）科技有限公司,曾昌桃,125 万人民币,2016-03-29,68,https://m.tianyancha.com/company/2358914103
5a3cc003a5d9660b30916a7d,北京纵横兄弟信息技术有限公司,北京纵横兄弟信息技术有限公司,宋超,5000 万人民币,2015-11-20,63,https://m.tianyancha.com/company/2317341486
5a3cc004a5d9660b30916a7e,中电达通数据技术股份有限公司,中电达通数据技术股份有限公司,纪航军,5734.04 万人民币,2005-04-07,82,https://m.tianyancha.com/company/2350459083
5a3cc005a5d9660b30916a7f,山东丽波电子科技有限公司北京分公司,山东丽波电子科技有限公司北京分公司,蔡纯菌,-,2016-11-21,41,https://m.tianyancha.com/company/3018547493
5a3cc006a5d9660b30916a80,北京小龙虾科技有限公司,北京小龙虾科技有限公司,高斯蒙,1000 万人民币,2015-05-27,82,https://m.tianyancha.com/company/172535937
5a3cc007a5d9660b30916a81,贵州莜桔西科技有限公司,贵州莜桔西科技有限公司,黄继德,121.9512万人民币,2017-06-26,58,https://m.tianyancha.com/company/3117061169
5a3cc009a5d9660b30916a82,伙伴聚力(北京)科技有限公司,伙伴聚力（北京）科技有限公司,袁兆江,500 万美元,2013-04-10,80,https://m.tianyancha.com/company/31050453
5a3cc009a5d9660b30916a83,北京八二七科技有限公司,北京八二七科技有限公司,李靖达,50 万人民币,2015-05-13,49,https://m.tianyancha.com/company/2316471856
5a3cc00aa5d9660b30916a84,北京易捷联创科技有限公司,北京易捷联创科技有限公司,余海军,500 万元 人民币,2015-04-09,61,https://m.tianyancha.com/company/2319004054
5a3cc00ba5d9660b30916a85,北京法语联盟,湖北中烟工业有限责任公司,郜强,181250万人民币,2003-12-17,98,https://m.tianyancha.com/company/176630632
5a3cc00ca5d9660b30916a86,世纪保众(北京)网络科技有限公司,世纪保众（北京）网络科技有限公司,钟洁,1555.5556 万人民币,2015-10-10,86,https://m.tianyancha.com/company/2316365295
5a3cc00ea5d9660b30916a87,深圳英飞咨询有限公司,深圳英飞咨询有限公司,肖敬亮,(人民币)1000万人民币,2016-03-10,73,https://m.tianyancha.com/company/3016427648
5a3cc00ea5d9660b30916a88,北京易腾川网络营销技术有限公司,北京易腾川网络营销技术有限公司,王赫,50 万人民币,2015-05-26,50,https://m.tianyancha.com/company/643720526
5a3cc00fa5d9660b30916a89,北京坚小持科技文化有限公司,北京坚小持科技文化有限公司,劳海龙,50 万人民币,2016-03-15,53,https://m.tianyancha.com/company/2354179177
5a3cc011a5d9660b30916a8a,北京道方科技有限公司,北京道方科技有限公司,贾怡,100 万元 人民币,2012-04-17,51,https://m.tianyancha.com/company/101007285
5a3cc011a5d9660b30916a8b,中国科学院自动化研究所,中国科学院自动化研究所,王越超,5663万人民币,-,99,https://m.tianyancha.com/company/2173071
5a3cc013a5d9660b30916a8c,远朋智教(北京)科技有限公司,远朋智教（北京）科技有限公司,李云博,1000 万人民币,2017-11-29,73,https://m.tianyancha.com/company/3128894851
5a3cc014a5d9660b30916a8d,新保云集(北京)网络科技有限公司,新保云集（北京）网络科技有限公司,时恩华,100 万人民币,2017-07-31,58,https://m.tianyancha.com/company/3076098117
5a3cc019a5d9660b30916a8e,北京易沃特科技有限公司,北京易沃特科技有限公司,姜宁,125 万人民币,2016-09-19,67,https://m.tianyancha.com/company/2944493190
5a3cc019a5d9660b30916a8f,北京史河科技有限公司,北京史河科技有限公司,许华旸,200 万人民币,2015-09-09,63,https://m.tianyancha.com/company/2352949222
5a3cc019a5d9660b30916a90,北京南木一风信息技术有限公司,北京南木一风信息技术有限公司,刘金凤,100 万人民币,2016-08-25,49,https://m.tianyancha.com/company/2944888196
5a3cc019a5d9660b30916a91,北京佳禾未来科技有限公司,北京佳禾未来科技有限公司,钟博,1000 万人民币,2017-08-31,73,https://m.tianyancha.com/company/3094776165
